Geography Type,Geography,Group Name,Group Category,Indicator Name,Indicator Category,Time Period,Time Type,Estimate (%),95% CI (%),Sample Size,Suppression Flag
Jurisdictional Estimates,New York,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,August 1 – August 28,Monthly,4.3,3.0-6.1,2145,0
Jurisdictional Estimates,New York,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,August 1 – August 28,Monthly,9.8,7.8-12.2,2145,0
Jurisdictional Estimates,New York,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,August 1 – August 28,Monthly,9.2,7.3-11.5,2145,0
Jurisdictional Estimates,Ohio,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,August 1 – August 28,Monthly,61.6,56.9-66.0,925,0
Jurisdictional Estimates,Ohio,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,August 1 – August 28,Monthly,1.9,1.0-3.6,925,0
Jurisdictional Estimates,Ohio,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,August 1 – August 28,Monthly,11.7,8.8-15.3,925,0
Jurisdictional Estimates,Ohio,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,August 1 – August 28,Monthly,24.9,20.8-29.4,925,0
Jurisdictional Estimates,Oklahoma,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,August 1 – August 28,Monthly,63.4,58.8-67.9,696,0
Jurisdictional Estimates,Oklahoma,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,August 1 – August 28,Monthly,3.6,2.2-6.0,696,0
Jurisdictional Estimates,Oklahoma,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,August 1 – August 28,Monthly,12.9,9.9-16.6,696,0
Jurisdictional Estimates,Oklahoma,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,August 1 – August 28,Monthly,20,16.3-24.3,696,0
Jurisdictional Estimates,Oregon,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,August 1 – August 28,Monthly,73.9,70.1-77.3,1175,0
Jurisdictional Estimates,Oregon,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,August 1 – August 28,Monthly,2,1.1-3.7,1175,0
Jurisdictional Estimates,Oregon,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,August 1 – August 28,Monthly,9,6.8-11.8,1175,0
Jurisdictional Estimates,Oregon,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,August 1 – August 28,Monthly,15.1,12.3-18.4,1175,0
Jurisdictional Estimates,Pennsylvania,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,August 1 – August 28,Monthly,77.7,74.6-80.5,3103,0
Jurisdictional Estimates,Pennsylvania,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,August 1 – August 28,Monthly,1.9,1.2-3.0,3103,0
Jurisdictional Estimates,Pennsylvania,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,August 1 – August 28,Monthly,7.5,5.8-9.5,3103,0
Jurisdictional Estimates,Pennsylvania,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,August 1 – August 28,Monthly,13,10.7-15.6,3103,0
Jurisdictional Estimates,Puerto Rico,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,August 1 – August 28,Monthly,80.8,76.8-84.3,1107,0
Jurisdictional Estimates,Puerto Rico,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,August 1 – August 28,Monthly,2,1.0-4.0,1107,0
Jurisdictional Estimates,Puerto Rico,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,August 1 – August 28,Monthly,10.1,7.5-13.5,1107,0
Jurisdictional Estimates,Puerto Rico,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,August 1 – August 28,Monthly,7,4.9-10.1,1107,0
Jurisdictional Estimates,Rhode Island,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,August 1 – August 28,Monthly,81,78.1-83.7,1804,0
Jurisdictional Estimates,Rhode Island,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,August 1 – August 28,Monthly,2.9,1.8-4.4,1804,0
Jurisdictional Estimates,Rhode Island,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,August 1 – August 28,Monthly,5.7,4.2-7.6,1804,0
Jurisdictional Estimates,Rhode Island,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,August 1 – August 28,Monthly,10.4,8.4-12.8,1804,0
Jurisdictional Estimates,South Carolina,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,August 1 – August 28,Monthly,60.8,55.9-65.4,821,0
Jurisdictional Estimates,South Carolina,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,August 1 – August 28,Monthly,6.9,4.7-10.0,821,0
Jurisdictional Estimates,South Carolina,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,August 1 – August 28,Monthly,14.2,10.8-18.5,821,0
Jurisdictional Estimates,South Carolina,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,August 1 – August 28,Monthly,18.1,14.5-22.4,821,0
Jurisdictional Estimates,South Dakota,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,August 1 – August 28,Monthly,66.8,63.0-70.5,1004,0
Jurisdictional Estimates,South Dakota,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,August 1 – August 28,Monthly,2.2,1.2-4.0,1004,0
Jurisdictional Estimates,South Dakota,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,August 1 – August 28,Monthly,10.9,8.5-13.9,1004,0
Jurisdictional Estimates,South Dakota,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,August 1 – August 28,Monthly,20.1,17.0-23.6,1004,0
Jurisdictional Estimates,Tennessee,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,August 1 – August 28,Monthly,58.3,53.3-63.2,807,0
Jurisdictional Estimates,Tennessee,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,August 1 – August 28,Monthly,5.4,3.3-8.6,807,0
Jurisdictional Estimates,Tennessee,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,August 1 – August 28,Monthly,14.8,11.3-19.1,807,0
Jurisdictional Estimates,Tennessee,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,August 1 – August 28,Monthly,21.5,17.5-26.2,807,0
Jurisdictional Estimates,Texas,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,August 1 – August 28,Monthly,68.5,65.7-71.3,3671,0
Jurisdictional Estimates,Texas,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,August 1 – August 28,Monthly,4.3,3.2-5.9,3671,0
Jurisdictional Estimates,Texas,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,August 1 – August 28,Monthly,11,9.2-13.1,3671,0
Jurisdictional Estimates,Texas,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,August 1 – August 28,Monthly,16.1,14.0-18.6,3671,0
Jurisdictional Estimates,Utah,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,August 1 – August 28,Monthly,70.6,63.6-76.7,445,0
Jurisdictional Estimates,Utah,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,August 1 – August 28,Monthly,3.3,1.5-7.0,445,0
Jurisdictional Estimates,Utah,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,August 1 – August 28,Monthly,8.4,5.1-13.5,445,0
Jurisdictional Estimates,Utah,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,August 1 – August 28,Monthly,17.7,12.5-24.3,445,0
Jurisdictional Estimates,Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,August 1 – August 28,Monthly,75.6,71.3-79.4,1503,0
Jurisdictional Estimates,Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,August 1 – August 28,Monthly,3.4,2.0-5.9,1503,0
Jurisdictional Estimates,Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,August 1 – August 28,Monthly,9.1,6.6-12.2,1503,0
Jurisdictional Estimates,Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,August 1 – August 28,Monthly,11.9,9.1-15.5,1503,0
Jurisdictional Estimates,U.S. Virgin Islands,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,August 1 – August 28,Monthly,57.2,53.5-60.8,1470,0
Jurisdictional Estimates,U.S. Virgin Islands,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,August 1 – August 28,Monthly,6,4.3-8.3,1470,0
Jurisdictional Estimates,U.S. Virgin Islands,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,August 1 – August 28,Monthly,23.7,20.4-27.4,1470,0
Jurisdictional Estimates,U.S. Virgin Islands,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,August 1 – August 28,Monthly,13.1,10.6-16.1,1470,0
Jurisdictional Estimates,Vermont,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,August 1 – August 28,Monthly,85.5,81.9-88.5,1033,0
Jurisdictional Estimates,Vermont,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,August 1 – August 28,Monthly,0.7,0.2-2.2,1033,0
Jurisdictional Estimates,Vermont,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,August 1 – August 28,Monthly,2.9,1.6-5.0,1033,0
Jurisdictional Estimates,Vermont,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,August 1 – August 28,Monthly,10.9,8.3-14.2,1033,0
Jurisdictional Estimates,Washington,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,August 1 – August 28,Monthly,78.7,73.2-83.3,801,0
Jurisdictional Estimates,Washington,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,August 1 – August 28,Monthly,3.8,2.0-7.3,801,0
Jurisdictional Estimates,Washington,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,August 1 – August 28,Monthly,8.6,5.7-13.0,801,0
Jurisdictional Estimates,Washington,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,August 1 – August 28,Monthly,8.8,5.9-13.0,801,0
Jurisdictional Estimates,Wisconsin,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,August 1 – August 28,Monthly,68.5,63.2-73.4,694,0
Jurisdictional Estimates,Wisconsin,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,August 1 – August 28,Monthly,3,1.6-5.6,694,0
Jurisdictional Estimates,Wisconsin,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,August 1 – August 28,Monthly,7.2,4.8-10.7,694,0
Jurisdictional Estimates,Wisconsin,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,August 1 – August 28,Monthly,21.3,17.0-26.4,694,0
Jurisdictional Estimates,West Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,August 1 – August 28,Monthly,55.2,51.1-59.2,1050,0
Jurisdictional Estimates,West Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,August 1 – August 28,Monthly,3.6,2.2-5.9,1050,0
Jurisdictional Estimates,West Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,August 1 – August 28,Monthly,13.4,10.5-16.9,1050,0
Jurisdictional Estimates,West Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,August 1 – August 28,Monthly,27.9,24.1-31.9,1050,0
Jurisdictional Estimates,Wyoming,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,August 1 – August 28,Monthly,54.3,49.3-59.1,586,0
Jurisdictional Estimates,Wyoming,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,August 1 – August 28,Monthly,3.9,2.2-6.9,586,0
Jurisdictional Estimates,Wyoming,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,August 1 – August 28,Monthly,14.1,10.6-18.5,586,0
Jurisdictional Estimates,Wyoming,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,August 1 – August 28,Monthly,27.7,23.3-32.7,586,0
Jurisdictional Estimates,IL-City of Chicago,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,August 1 – August 28,Monthly,76.8,70.6-82.1,503,0
Jurisdictional Estimates,IL-City of Chicago,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,August 1 – August 28,Monthly,5.5,3.0-9.9,503,0
Jurisdictional Estimates,IL-City of Chicago,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,August 1 – August 28,Monthly,8,4.8-12.8,503,0
Jurisdictional Estimates,IL-City of Chicago,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,August 1 – August 28,Monthly,9.7,6.3-14.6,503,0
Jurisdictional Estimates,IL-Rest of state,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,August 1 – August 28,Monthly,77.6,73.8-81.0,1001,0
Jurisdictional Estimates,IL-Rest of state,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,August 1 – August 28,Monthly,2.9,1.7-4.9,1001,0
Jurisdictional Estimates,IL-Rest of state,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,August 1 – August 28,Monthly,6.8,4.9-9.5,1001,0
Jurisdictional Estimates,IL-Rest of state,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,August 1 – August 28,Monthly,12.6,10.0-15.8,1001,0
Jurisdictional Estimates,NY-City of New York,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,August 1 – August 28,Monthly,76.1,72.4-79.6,1314,0
Jurisdictional Estimates,NY-City of New York,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,August 1 – August 28,Monthly,5.3,3.7-7.6,1314,0
Jurisdictional Estimates,NY-City of New York,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,August 1 – August 28,Monthly,10.9,8.5-14.0,1314,0
Jurisdictional Estimates,NY-City of New York,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,August 1 – August 28,Monthly,7.6,5.5-10.3,1314,0
Jurisdictional Estimates,NY-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,August 1 – August 28,Monthly,77.2,72.3-81.4,831,0
Jurisdictional Estimates,NY-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,August 1 – August 28,Monthly,3.5,1.8-6.5,831,0
Jurisdictional Estimates,NY-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,August 1 – August 28,Monthly,8.9,6.2-12.7,831,0
Jurisdictional Estimates,NY-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,August 1 – August 28,Monthly,10.4,7.6-14.1,831,0
Jurisdictional Estimates,PA-Philadelphia County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,August 1 – August 28,Monthly,74,70.3-77.4,1143,0
Jurisdictional Estimates,PA-Philadelphia County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,August 1 – August 28,Monthly,4.7,3.2-6.9,1143,0
Jurisdictional Estimates,PA-Philadelphia County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,August 1 – August 28,Monthly,9.2,7.0-12.0,1143,0
Jurisdictional Estimates,PA-Philadelphia County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,August 1 – August 28,Monthly,12,9.5-15.1,1143,0
