state,county,lat,lon,statefips,countyfips,maskdays,days,maskcoverage
VA, Accomack County, 37.727281, -75.720035, 51, 1, 351, 493, 0.71
VA, Albemarle County, 38.017994, -78.660003, 51, 3, 351, 493, 0.71
VA, Alleghany County, 37.744843, -80.115463, 51, 5, 351, 493, 0.71
VA, Amelia County, 37.349236, -77.980618, 51, 7, 351, 493, 0.71
VA, Appomattox County, 37.372417, -78.812145, 51, 11, 351, 493, 0.71
VA, Arlington County, 38.87638, -77.099886, 51, 13, 351, 493, 0.71
VA, Amherst County, 37.593693, -79.117198, 51, 9, 351, 493, 0.71
VA, Augusta County, 38.183132, -79.26486, 51, 15, 351, 493, 0.71
VA, Bath County, 38.058826, -79.741104, 51, 17, 351, 493, 0.71
VA, Bedford County, 37.193166, -79.519181, 51, 19, 351, 493, 0.71
VA, Bland County, 37.153876, -81.100283, 51, 21, 351, 493, 0.71
VA, Brunswick County, 36.76994, -77.843251, 51, 25, 351, 493, 0.71
VA, Buchanan County, 37.270613, -82.064184, 51, 27, 351, 493, 0.71
VA, Buckingham County, 37.564945, -78.524197, 51, 29, 351, 493, 0.71
VA, Botetourt County, 37.57985, -79.816614, 51, 23, 351, 493, 0.71
VA, Campbell County, 37.224843, -79.09165, 51, 31, 351, 493, 0.71
VA, Caroline County, 38.033147, -77.351338, 51, 33, 351, 493, 0.71
VA, Charles City County, 37.358056, -77.045458, 51, 36, 351, 493, 0.71
VA, Carroll County, 36.721392, -80.733905, 51, 35, 351, 493, 0.71
VA, Charlotte County, 36.994487, -78.604347, 51, 37, 351, 493, 0.71
VA, Chesterfield County, 37.391257, -77.591736, 51, 41, 351, 493, 0.71
VA, Clarke County, 39.114834, -77.994265, 51, 43, 351, 493, 0.71
VA, Culpeper County, 38.4914, -77.985907, 51, 47, 351, 493, 0.71
VA, Cumberland County, 37.538251, -78.209312, 51, 49, 351, 493, 0.71
VA, Craig County, 37.485892, -80.187366, 51, 45, 351, 493, 0.71
VA, Dickenson County, 37.123345, -82.354368, 51, 51, 351, 493, 0.71
VA, Dinwiddie County, 37.075514, -77.627541, 51, 53, 351, 493, 0.71
VA, Essex County, 37.909528, -76.937067, 51, 57, 351, 493, 0.71
VA, Fairfax County, 38.767995, -77.218403, 51, 59, 351, 493, 0.71
VA, Fauquier County, 38.833315, -77.863657, 51, 61, 351, 493, 0.71
VA, Fluvanna County, 37.844973, -78.274248, 51, 65, 351, 493, 0.71
VA, Floyd County, 36.93144, -80.344713, 51, 63, 351, 493, 0.71
VA, Franklin County, 36.990322, -79.842724, 51, 67, 351, 493, 0.71
VA, Frederick County, 39.210648, -78.299325, 51, 69, 351, 493, 0.71
VA, Giles County, 37.30444, -80.699375, 51, 71, 351, 493, 0.71
VA, Gloucester County, 37.41817, -76.553804, 51, 73, 351, 493, 0.71
VA, Goochland County, 37.758418, -78.006691, 51, 75, 351, 493, 0.71
VA, Greene County, 38.297278, -78.469716, 51, 79, 351, 493, 0.71
VA, Grayson County, 36.667752, -81.231394, 51, 77, 351, 493, 0.71
VA, Greensville County, 36.626006, -77.617591, 51, 81, 351, 493, 0.71
VA, Halifax County, 36.767774, -78.930315, 51, 83, 351, 493, 0.71
VA, Hanover County, 37.801424, -77.553496, 51, 85, 351, 493, 0.71
VA, Henrico County, 37.483558, -77.30654, 51, 87, 351, 493, 0.71
VA, Highland County, 38.347741, -79.572438, 51, 91, 351, 493, 0.71
VA, Henry County, 36.63229, -79.971414, 51, 89, 351, 493, 0.71
VA, Isle of Wight County, 36.931534, -76.705487, 51, 93, 351, 493, 0.71
VA, James City County, 37.292911, -76.80454, 51, 95, 351, 493, 0.71
VA, King and Queen County, 37.713572, -76.831943, 51, 97, 351, 493, 0.71
VA, King George County, 38.258353, -77.139346, 51, 99, 351, 493, 0.71
VA, Lancaster County, 37.734386, -76.480441, 51, 103, 351, 493, 0.71
VA, King William County, 37.798695, -77.201944, 51, 101, 351, 493, 0.71
VA, Lee County, 36.702792, -83.046693, 51, 105, 351, 493, 0.71
VA, Loudoun County, 39.103154, -77.666568, 51, 107, 351, 493, 0.71
VA, Louisa County, 37.975732, -77.91638, 51, 109, 351, 493, 0.71
VA, Lunenburg County, 36.965565, -78.264963, 51, 111, 351, 493, 0.71
VA, Madison County, 38.414684, -78.282021, 51, 113, 351, 493, 0.71
VA, Mecklenburg County, 36.699854, -78.405165, 51, 117, 351, 493, 0.71
VA, Mathews County, 37.407937, -76.258572, 51, 115, 351, 493, 0.71
VA, Middlesex County, 37.678817, -76.637653, 51, 119, 351, 493, 0.71
VA, Montgomery County, 37.177307, -80.382868, 51, 121, 351, 493, 0.71
VA, Nelson County, 37.785933, -78.864706, 51, 125, 351, 493, 0.71
VA, Northampton County, 37.305589, -75.933717, 51, 131, 351, 493, 0.71
VA, Northumberland County, 37.873596, -76.36388, 51, 133, 351, 493, 0.71
VA, New Kent County, 37.49261, -77.021149, 51, 127, 351, 493, 0.71
VA, Nottoway County, 37.135599, -78.051256, 51, 135, 351, 493, 0.71
VA, Orange County, 38.233804, -77.980814, 51, 137, 351, 493, 0.71
VA, Page County, 38.620962, -78.484125, 51, 139, 351, 493, 0.71
VA, Patrick County, 36.687313, -80.2607, 51, 141, 351, 493, 0.71
VA, Pittsylvania County, 36.832519, -79.397125, 51, 143, 351, 493, 0.71
VA, Prince Edward County, 37.202861, -78.422413, 51, 147, 351, 493, 0.71
VA, Powhatan County, 37.561537, -77.898975, 51, 145, 351, 493, 0.71
VA, Prince George County, 37.201924, -77.206463, 51, 149, 351, 493, 0.71
VA, Prince William County, 38.662376, -77.432476, 51, 153, 351, 493, 0.71
VA, Rappahannock County, 38.670564, -78.172893, 51, 157, 351, 493, 0.71
VA, Pulaski County, 37.054164, -80.717544, 51, 155, 351, 493, 0.71
VA, Richmond County, 37.88679, -76.67594, 51, 159, 351, 493, 0.71
VA, Roanoke County, 37.278301, -79.959375, 51, 161, 351, 493, 0.71
VA, Rockbridge County, 37.916998, -79.450661, 51, 163, 351, 493, 0.71
VA, Russell County, 36.947192, -82.095659, 51, 167, 351, 493, 0.71
VA, Rockingham County, 38.617488, -78.942694, 51, 165, 351, 493, 0.71
VA, Scott County, 36.738414, -82.562029, 51, 169, 351, 493, 0.71
VA, Shenandoah County, 38.850874, -78.574813, 51, 171, 351, 493, 0.71
VA, Smyth County, 36.851139, -81.53267, 51, 173, 351, 493, 0.71
VA, Southampton County, 36.703723, -77.11136, 51, 175, 351, 493, 0.71
VA, Spotsylvania County, 38.184116, -77.65598, 51, 177, 351, 493, 0.71
VA, Surry County, 37.11632, -76.870915, 51, 181, 351, 493, 0.71
VA, Stafford County, 38.428812, -77.443371, 51, 179, 351, 493, 0.71
VA, Sussex County, 36.925186, -77.261847, 51, 183, 351, 493, 0.71
VA, Tazewell County, 37.100912, -81.555495, 51, 185, 351, 493, 0.71
VA, Warren County, 38.920843, -78.210341, 51, 187, 351, 493, 0.71
VA, Washington County, 36.736116, -81.984455, 51, 191, 351, 493, 0.71
VA, Westmoreland County, 38.070947, -76.681619, 51, 193, 351, 493, 0.71
VA, Wythe County, 36.898347, -81.14826, 51, 197, 351, 493, 0.71
VA, Wise County, 37.057464, -82.6257, 51, 195, 351, 493, 0.71
VA, Bristol city, 36.59649, -82.18847, 51, 520, 351, 493, 0.71
VA, York County, 37.17931, -76.44807, 51, 199, 351, 493, 0.71
VA, Alexandria city, 38.80484, -77.04692, 51, 510, 351, 493, 0.71
VA, Buena Vista city, 37.73417, -79.354692, 51, 530, 351, 493, 0.71
VA, Charlottesville city, 38.036141, -78.482369, 51, 540, 351, 493, 0.71
VA, Chesapeake city, 39.528633, -75.809703, 51, 550, 351, 493, 0.71
VA, Covington city, 36.835947, -76.131106, 51, 580, 351, 493, 0.71
VA, Danville city, 36.835947, -76.131106, 51, 590, 351, 493, 0.71
VA, Colonial Heights city, 37.73086, -78.376655, 51, 570, 351, 493, 0.71
VA, Emporia city, 36.69512, -77.535614, 51, 595, 351, 493, 0.71
VA, Fairfax city, 36.835947, -76.131106, 51, 600, 351, 493, 0.71
VA, Falls Church city, 38.886493, -77.176065, 51, 610, 351, 493, 0.71
VA, Franklin city, 38.0079, -75.38353, 51, 620, 351, 493, 0.71
VA, Fredericksburg city, 38.296804, -77.482857, 51, 630, 351, 493, 0.71
VA, Galax city, 36.835947, -76.131106, 51, 640, 351, 493, 0.71
VA, Harrisonburg city, 38.43773, -78.870289, 51, 660, 351, 493, 0.71
VA, Hopewell city, 36.835947, -76.131106, 51, 670, 351, 493, 0.71
VA, Hampton city, 37.03393, -76.319456, 51, 650, 351, 493, 0.71
VA, Lexington city, 37.782024, -79.443877, 51, 678, 351, 493, 0.71
VA, Lynchburg city, 36.835947, -76.131106, 51, 680, 351, 493, 0.71
VA, Manassas city, 38.75095, -77.47527, 51, 683, 351, 493, 0.71
VA, Manassas Park city, 36.835947, -76.131106, 51, 685, 351, 493, 0.71
VA, Martinsville city, 36.688159, -79.866286, 51, 690, 351, 493, 0.71
VA, Newport News city, 36.835947, -76.131106, 51, 700, 351, 493, 0.71
VA, Norton city, 36.924988, -82.635784, 51, 720, 351, 493, 0.71
VA, Norfolk city, 36.84681, -76.28522, 51, 710, 351, 493, 0.71
VA, Poquoson city, 36.835947, -76.131106, 51, 735, 351, 493, 0.71
VA, Petersburg city, 37.206189, -77.392631, 51, 730, 351, 493, 0.71
VA, Portsmouth city, 36.835947, -76.131106, 51, 740, 351, 493, 0.71
VA, Radford city, 36.835947, -76.131106, 51, 750, 351, 493, 0.71
VA, Richmond city, 37.519231, -77.473927, 51, 760, 351, 493, 0.71
VA, Roanoke city, 37.27097, -79.94143, 51, 770, 351, 493, 0.71
VA, Salem city, 37.284302, -80.05457, 51, 775, 351, 493, 0.71
VA, Staunton city, 38.14958, -79.0717, 51, 790, 351, 493, 0.71
VA, Suffolk city, 36.69316, -76.608015, 51, 800, 351, 493, 0.71
VA, Virginia Beach city, 36.85293, -75.97798, 51, 810, 351, 493, 0.71
VA, Waynesboro city, 36.835947, -76.131106, 51, 820, 351, 493, 0.71
VA, Winchester city, 36.835947, -76.131106, 51, 840, 351, 493, 0.71
WA, Adams County, 46.998838, -118.560568, 53, 1, 416, 493, 0.84
VA, Williamsburg city, 37.264461, -76.700352, 51, 830, 351, 493, 0.71
WA, Asotin County, 46.194809, -117.208464, 53, 3, 416, 493, 0.84
WA, Benton County, 46.250661, -119.56674, 53, 5, 416, 493, 0.84
WA, Chelan County, 47.839424, -120.628757, 53, 7, 416, 493, 0.84
WA, Clallam County, 48.084238, -123.953011, 53, 9, 416, 493, 0.84
WA, Clark County, 45.778397, -122.460187, 53, 11, 416, 493, 0.84
WA, Columbia County, 46.30973, -117.869751, 53, 13, 416, 493, 0.84
WA, Cowlitz County, 46.16299, -122.680804, 53, 15, 416, 493, 0.84
WA, Douglas County, 47.733614, -119.691364, 53, 17, 416, 493, 0.84
WA, Ferry County, 48.481335, -118.523786, 53, 19, 416, 493, 0.84
WA, Franklin County, 46.487736, -118.960744, 53, 21, 416, 493, 0.84
WA, Garfield County, 46.497922, -117.550042, 53, 23, 416, 493, 0.84
WA, Grant County, 47.208261, -119.334655, 53, 25, 416, 493, 0.84
WA, Grays Harbor County, 47.154588, -123.879894, 53, 27, 416, 493, 0.84
WA, Island County, 48.195301, -122.548945, 53, 29, 416, 493, 0.84
WA, Jefferson County, 47.699492, -123.662704, 53, 31, 416, 493, 0.84
WA, King County, 47.465753, -121.895697, 53, 33, 416, 493, 0.84
WA, Kitsap County, 47.605282, -122.618788, 53, 35, 416, 493, 0.84
WA, Kittitas County, 47.164374, -120.860354, 53, 37, 416, 493, 0.84
WA, Klickitat County, 45.862121, -120.805837, 53, 39, 416, 493, 0.84
WA, Lewis County, 46.575099, -122.392404, 53, 41, 416, 493, 0.84
WA, Lincoln County, 47.548589, -118.418765, 53, 43, 416, 493, 0.84
WA, Mason County, 47.345926, -123.230174, 53, 45, 416, 493, 0.84
WA, Okanogan County, 48.549549, -119.740834, 53, 47, 416, 493, 0.84
WA, Pacific County, 46.560426, -123.868975, 53, 49, 416, 493, 0.84
WA, Pend Oreille County, 48.54007, -117.268284, 53, 51, 416, 493, 0.84
WA, Pierce County, 47.008964, -122.187883, 53, 53, 416, 493, 0.84
WA, San Juan County, 48.566248, -122.972836, 53, 55, 416, 493, 0.84
WA, Skagit County, 48.470816, -121.802262, 53, 57, 416, 493, 0.84
WA, Skamania County, 46.018433, -121.92204, 53, 59, 416, 493, 0.84
WA, Snohomish County, 48.037542, -121.722192, 53, 61, 416, 493, 0.84
WA, Spokane County, 47.559162, -117.351758, 53, 63, 416, 493, 0.84
WA, Stevens County, 48.391048, -117.845833, 53, 65, 416, 493, 0.84
WA, Thurston County, 46.962021, -122.873596, 53, 67, 416, 493, 0.84
WA, Wahkiakum County, 46.294691, -123.360809, 53, 69, 416, 493, 0.84
WA, Walla Walla County, 46.236791, -118.47844, 53, 71, 416, 493, 0.84
WA, Whatcom County, 48.821908, -121.872515, 53, 73, 416, 493, 0.84
WA, Whitman County, 46.969117, -117.534556, 53, 75, 416, 493, 0.84
WA, Yakima County, 46.476732, -120.888837, 53, 77, 416, 493, 0.84
WV, Barbour County, 39.134099, -79.986119, 54, 1, 348, 493, 0.71
WV, Berkeley County, 39.472984, -78.03141, 54, 3, 348, 493, 0.71
WV, Boone County, 38.046493, -81.693316, 54, 5, 348, 493, 0.71
WV, Braxton County, 38.691259, -80.695498, 54, 7, 348, 493, 0.71
WV, Brooke County, 40.266564, -80.568255, 54, 9, 348, 493, 0.71
WV, Cabell County, 38.44687, -82.206981, 54, 11, 348, 493, 0.71
WV, Calhoun County, 38.885889, -81.120376, 54, 13, 348, 493, 0.71
WV, Clay County, 38.470285, -81.059277, 54, 15, 348, 493, 0.71
WV, Doddridge County, 39.251702, -80.726327, 54, 17, 348, 493, 0.71
WV, Fayette County, 38.036168, -81.075194, 54, 19, 348, 493, 0.71
WV, Gilmer County, 38.930186, -80.86049, 54, 21, 348, 493, 0.71
WV, Grant County, 39.119597, -79.191727, 54, 23, 348, 493, 0.71
WV, Greenbrier County, 37.919728, -80.484808, 54, 25, 348, 493, 0.71
WV, Hampshire County, 39.316428, -78.608132, 54, 27, 348, 493, 0.71
WV, Hancock County, 40.528974, -80.572469, 54, 29, 348, 493, 0.71
WV, Hardy County, 39.024012, -78.879186, 54, 31, 348, 493, 0.71
WV, Harrison County, 39.285805, -80.379869, 54, 33, 348, 493, 0.71
WV, Jackson County, 38.812494, -81.67167, 54, 35, 348, 493, 0.71
WV, Jefferson County, 39.301527, -77.865112, 54, 37, 348, 493, 0.71
WV, Kanawha County, 38.349874, -81.492548, 54, 39, 348, 493, 0.71
WV, Lewis County, 39.000573, -80.505381, 54, 41, 348, 493, 0.71
WV, Lincoln County, 38.15122, -82.087538, 54, 43, 348, 493, 0.71
WV, Logan County, 37.825021, -81.95538, 54, 45, 348, 493, 0.71
WV, McDowell County, 37.35855, -81.647033, 54, 47, 348, 493, 0.71
WV, Marion County, 39.505348, -80.210113, 54, 49, 348, 493, 0.71
WV, Marshall County, 39.854102, -80.645879, 54, 51, 348, 493, 0.71
WV, Mason County, 38.776928, -82.023106, 54, 53, 348, 493, 0.71
WV, Mercer County, 37.421347, -81.106526, 54, 55, 348, 493, 0.71
WV, Mineral County, 39.351801, -78.999388, 54, 57, 348, 493, 0.71
WV, Mingo County, 37.756716, -82.217367, 54, 59, 348, 493, 0.71
WV, Monongalia County, 39.605281, -79.95943, 54, 61, 348, 493, 0.71
WV, Monroe County, 37.585354, -80.572034, 54, 63, 348, 493, 0.71
WV, Morgan County, 39.530055, -78.27287, 54, 65, 348, 493, 0.71
WV, Nicholas County, 38.286869, -80.793262, 54, 67, 348, 493, 0.71
WV, Ohio County, 40.100754, -80.619065, 54, 69, 348, 493, 0.71
WV, Pendleton County, 38.673779, -79.346465, 54, 71, 348, 493, 0.71
WV, Pleasants County, 39.37775, -81.148199, 54, 73, 348, 493, 0.71
WV, Pocahontas County, 38.294381, -80.044497, 54, 75, 348, 493, 0.71
WV, Preston County, 39.469627, -79.672174, 54, 77, 348, 493, 0.71
WV, Putnam County, 38.532161, -81.923909, 54, 79, 348, 493, 0.71
WV, Raleigh County, 37.731279, -81.224952, 54, 81, 348, 493, 0.71
WV, Randolph County, 38.777639, -79.945875, 54, 83, 348, 493, 0.71
WV, Ritchie County, 39.17516, -81.042079, 54, 85, 348, 493, 0.71
WV, Roane County, 38.710125, -81.367129, 54, 87, 348, 493, 0.71
WV, Summers County, 37.57329, -80.879927, 54, 89, 348, 493, 0.71
WV, Taylor County, 39.321741, -80.043211, 54, 91, 348, 493, 0.71
WV, Tucker County, 39.112241, -79.570178, 54, 93, 348, 493, 0.71
WV, Tyler County, 39.47696, -80.881023, 54, 95, 348, 493, 0.71
WV, Upshur County, 38.877036, -80.22996, 54, 97, 348, 493, 0.71
WV, Wayne County, 38.15558, -82.430369, 54, 99, 348, 493, 0.71
WV, Webster County, 38.493956, -80.421897, 54, 101, 348, 493, 0.71
WV, Wetzel County, 39.594373, -80.644358, 54, 103, 348, 493, 0.71
WV, Wirt County, 39.028027, -81.378638, 54, 105, 348, 493, 0.71
WV, Wood County, 39.231743, -81.468, 54, 107, 348, 493, 0.71
WV, Wyoming County, 37.63219, -81.522709, 54, 109, 348, 493, 0.71
WI, Adams County, 43.969455, -89.774758, 55, 1, 242, 493, 0.49
WI, Ashland County, 47.051207, -90.444297, 55, 3, 242, 493, 0.49
WI, Barron County, 45.42367, -91.84835, 55, 5, 242, 493, 0.49
WI, Bayfield County, 46.670227, -91.229545, 55, 7, 242, 493, 0.49
WI, Brown County, 44.478809, -87.99618, 55, 9, 242, 493, 0.49
WI, Buffalo County, 44.39653, -91.731985, 55, 11, 242, 493, 0.49
WI, Burnett County, 45.869842, -92.367575, 55, 13, 242, 493, 0.49
WI, Calumet County, 44.090003, -88.218052, 55, 15, 242, 493, 0.49
WI, Chippewa County, 45.074438, -91.27986, 55, 17, 242, 493, 0.49
WI, Clark County, 44.738868, -90.616128, 55, 19, 242, 493, 0.49
WI, Columbia County, 43.461867, -89.3263, 55, 21, 242, 493, 0.49
WI, Crawford County, 43.246569, -90.898374, 55, 23, 242, 493, 0.49
WI, Dane County, 43.075193, -89.423867, 55, 25, 242, 493, 0.49
WI, Dodge County, 43.41528, -88.707514, 55, 27, 242, 493, 0.49
WI, Door County, 45.016525, -87.014718, 55, 29, 242, 493, 0.49
WI, Douglas County, 46.457214, -91.892304, 55, 31, 242, 493, 0.49
WI, Dunn County, 44.946199, -91.893004, 55, 33, 242, 493, 0.49
WI, Eau Claire County, 44.726937, -91.285971, 55, 35, 242, 493, 0.49
WI, Florence County, 45.851303, -88.398194, 55, 37, 242, 493, 0.49
WI, Fond du Lac County, 43.762674, -88.488206, 55, 39, 242, 493, 0.49
WI, Forest County, 45.633723, -88.838565, 55, 41, 242, 493, 0.49
WI, Grant County, 42.87612, -90.676633, 55, 43, 242, 493, 0.49
WI, Green County, 42.680497, -89.602179, 55, 45, 242, 493, 0.49
WI, Green Lake County, 43.800956, -89.030508, 55, 47, 242, 493, 0.49
WI, Iowa County, 42.990172, -90.139396, 55, 49, 242, 493, 0.49
WI, Iron County, 46.300725, -90.264435, 55, 51, 242, 493, 0.49
WI, Jackson County, 44.323019, -90.941513, 55, 53, 242, 493, 0.49
WI, Jefferson County, 43.020209, -88.775848, 55, 55, 242, 493, 0.49
WI, Juneau County, 43.915519, -90.145385, 55, 57, 242, 493, 0.49
WI, Kenosha County, 42.580337, -87.653207, 55, 59, 242, 493, 0.49
WI, Kewaunee County, 44.501591, -87.307247, 55, 61, 242, 493, 0.49
WI, La Crosse County, 43.898033, -91.115218, 55, 63, 242, 493, 0.49
WI, Lafayette County, 42.661137, -90.131729, 55, 65, 242, 493, 0.49
WI, Langlade County, 45.27017, -89.079428, 55, 67, 242, 493, 0.49
WI, Lincoln County, 45.337752, -89.734598, 55, 69, 242, 493, 0.49
WI, Manitowoc County, 44.110851, -87.512333, 55, 71, 242, 493, 0.49
WI, Marathon County, 44.902391, -89.759064, 55, 73, 242, 493, 0.49
WI, Marinette County, 45.458308, -88.091771, 55, 75, 242, 493, 0.49
WI, Marquette County, 43.812538, -89.410377, 55, 77, 242, 493, 0.49
WI, Menominee County, 45.015461, -88.664904, 55, 78, 242, 493, 0.49
WI, Milwaukee County, 43.017071, -87.580553, 55, 79, 242, 493, 0.49
WI, Monroe County, 43.943076, -90.617823, 55, 81, 242, 493, 0.49
WI, Oconto County, 44.850043, -88.074017, 55, 83, 242, 493, 0.49
WI, Oneida County, 45.72735, -89.521718, 55, 85, 242, 493, 0.49
WI, Outagamie County, 44.416758, -88.464925, 55, 87, 242, 493, 0.49
WI, Ozaukee County, 43.367477, -87.594387, 55, 89, 242, 493, 0.49
WI, Pepin County, 44.482114, -92.140142, 55, 91, 242, 493, 0.49
WI, Pierce County, 44.713818, -92.428922, 55, 93, 242, 493, 0.49
WI, Polk County, 45.446912, -92.39773, 55, 95, 242, 493, 0.49
WI, Portage County, 44.465006, -89.501433, 55, 97, 242, 493, 0.49
WI, Price County, 45.680327, -90.361387, 55, 99, 242, 493, 0.49
WI, Racine County, 42.75499, -87.696113, 55, 101, 242, 493, 0.49
WI, Richland County, 43.377323, -90.429451, 55, 103, 242, 493, 0.49
WI, Rock County, 42.671864, -89.071555, 55, 105, 242, 493, 0.49
WI, Rusk County, 45.465365, -91.133149, 55, 107, 242, 493, 0.49
WI, St. Croix County, 45.035871, -92.45279, 55, 109, 242, 493, 0.49
WI, Sauk County, 43.416993, -89.948362, 55, 111, 242, 493, 0.49
WI, Sawyer County, 45.897783, -91.168025, 55, 113, 242, 493, 0.49
WI, Shawano County, 44.811306, -88.863563, 55, 115, 242, 493, 0.49
WI, Sheboygan County, 43.718011, -87.634801, 55, 117, 242, 493, 0.49
WI, Taylor County, 45.204124, -90.501241, 55, 119, 242, 493, 0.49
WI, Trempealeau County, 44.303277, -91.354078, 55, 121, 242, 493, 0.49
WI, Vernon County, 43.574687, -90.834376, 55, 123, 242, 493, 0.49
WI, Vilas County, 46.059476, -89.514756, 55, 125, 242, 493, 0.49
WI, Walworth County, 42.668925, -88.541918, 55, 127, 242, 493, 0.49
WI, Washburn County, 45.898284, -91.787812, 55, 129, 242, 493, 0.49
WI, Washington County, 43.368033, -88.230774, 55, 131, 242, 493, 0.49
WI, Waukesha County, 43.017596, -88.304544, 55, 133, 242, 493, 0.49
WI, Waupaca County, 44.461208, -88.964814, 55, 135, 242, 493, 0.49
WI, Waushara County, 44.11311, -89.242877, 55, 137, 242, 493, 0.49
WI, Winnebago County, 44.069109, -88.644646, 55, 139, 242, 493, 0.49
WI, Wood County, 44.467104, -90.057421, 55, 141, 242, 493, 0.49
WY, Albany County, 41.653981, -105.681327, 56, 1, 66, 493, 0.13
WY, Big Horn County, 44.542392, -108.129017, 56, 3, 66, 493, 0.13
WY, Campbell County, 44.248508, -105.548321, 56, 5, 66, 493, 0.13
WY, Carbon County, 41.717941, -106.868545, 56, 7, 66, 493, 0.13
WY, Converse County, 43.014326, -105.538682, 56, 9, 66, 493, 0.13
WY, Crook County, 44.58943, -104.56988, 56, 11, 66, 493, 0.13
WY, Fremont County, 42.883155, -108.50298, 56, 13, 66, 493, 0.13
WY, Goshen County, 42.087988, -104.353271, 56, 15, 66, 493, 0.13
WY, Hot Springs County, 43.806021, -108.643848, 56, 17, 66, 493, 0.13
WY, Johnson County, 44.024309, -106.584613, 56, 19, 66, 493, 0.13
WY, Laramie County, 41.27768, -104.689648, 56, 21, 66, 493, 0.13
WY, Lincoln County, 41.949655, -110.665493, 56, 23, 66, 493, 0.13
WY, Natrona County, 42.962135, -106.7985, 56, 25, 66, 493, 0.13
WY, Niobrara County, 43.055837, -104.475336, 56, 27, 66, 493, 0.13
